"File Path","Function Name","Number of Distinct Features","Number of Opts","Number of Choices","Inputs","Analyzable"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","xid_expire","0","0","0","void","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","xid_find","0","0","0","uint32_t ","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","xid_del","0","0","0","uint32_t ","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","get_dhcp_packet_type","0","0","0","struct  dhcp_packet   *","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","make_iface_list","0","0","0","char **, int *","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","init_sockets","0","0","0","char **, int , int *","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","sendto_ip4","0","0","0","int , const void *, int , struct  sockaddr_in   *","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","pass_to_server","0","0","0","struct  dhcp_packet   *, int , int , int *, struct  sockaddr_in   *, struct  sockaddr_in   *","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","pass_to_client","0","0","0","struct  dhcp_packet   *, int , int *","false"
"busybox-1.18.5/networking/udhcp/dhcprelay.c","dhcprelay_main","0","0","0","int , char **","false"
"busybox-1.18.5/networking/udhcp/domain_codec.c","dname_dec","0","0","0","const uint8_t *, int , const char *","false"
"busybox-1.18.5/networking/udhcp/domain_codec.c","convert_dname","0","0","0","const char *","false"
"busybox-1.18.5/networking/udhcp/domain_codec.c","find_offset","0","0","0","const uint8_t *, int , const uint8_t *","false"
"busybox-1.18.5/networking/udhcp/domain_codec.c","dname_enc","0","0","0","const uint8_t *, int , const char *, int *","false"
"busybox-1.18.5/networking/udhcp/dumpleases.c","dumpleases_main","4","6","0","int , char **","true"
"busybox-1.18.5/networking/udhcp/files.c","read_str","0","0","0","const char *, void *","false"
"busybox-1.18.5/networking/udhcp/files.c","read_u32","0","0","0","const char *, void *","false"
"busybox-1.18.5/networking/udhcp/files.c","read_staticlease","0","0","0","const char *, void *","false"
"busybox-1.18.5/networking/udhcp/files.c","read_config","0","0","0","const char *","false"
"busybox-1.18.5/networking/udhcp/files.c","write_leases","0","0","0","void","false"
"busybox-1.18.5/networking/udhcp/files.c","read_leases","0","0","0","const char *","false"
"busybox-1.18.5/networking/udhcp/leases.c","oldest_expired_lease","0","0","0","void","false"
"busybox-1.18.5/networking/udhcp/leases.c","clear_leases","0","0","0","const uint8_t *, uint32_t ","false"
"busybox-1.18.5/networking/udhcp/leases.c","add_lease","0","0","0","const uint8_t *, uint32_t , leasetime_t , const char *, int ","false"
"busybox-1.18.5/networking/udhcp/leases.c","is_expired_lease","0","0","0","struct  dyn_lease   *","false"
"busybox-1.18.5/networking/udhcp/leases.c","find_lease_by_mac","0","0","0","const uint8_t *","false"
"busybox-1.18.5/networking/udhcp/leases.c","find_lease_by_nip","0","0","0","uint32_t ","false"
"busybox-1.18.5/networking/udhcp/leases.c","nobody_responds_to_arp","0","0","0","uint32_t , const uint8_t *","false"
"busybox-1.18.5/networking/udhcp/leases.c","find_free_or_expired_nip","0","0","0","const uint8_t *","false"
"busybox-1.18.5/networking/udhcp/packet.c","udhcp_init_header","0","0","0","struct  dhcp_packet   *, char ","false"
"busybox-1.18.5/networking/udhcp/packet.c","udhcp_dump_packet","0","0","0","struct  dhcp_packet   *","false"
"busybox-1.18.5/networking/udhcp/packet.c","udhcp_recv_kernel_packet","0","0","0","struct  dhcp_packet   *, int ","false"
"busybox-1.18.5/networking/udhcp/packet.c","udhcp_checksum","0","0","0","void *, int ","false"
"busybox-1.18.5/networking/udhcp/packet.c","udhcp_send_raw_packet","0","0","0","struct  dhcp_packet   *, uint32_t , int , uint32_t , int , const uint8_t *, int ","false"
"busybox-1.18.5/networking/udhcp/packet.c","udhcp_send_kernel_packet","0","0","0","struct  dhcp_packet   *, uint32_t , int , uint32_t , int ","false"
"busybox-1.18.5/networking/udhcp/signalpipe.c","signal_handler","0","0","0","int ","false"
"busybox-1.18.5/networking/udhcp/signalpipe.c","udhcp_sp_setup","0","0","0","void","false"
"busybox-1.18.5/networking/udhcp/signalpipe.c","udhcp_sp_fd_set","0","0","0","fd_set *, int ","false"
"busybox-1.18.5/networking/udhcp/signalpipe.c","udhcp_sp_read","0","0","0","const fd_set *","false"
"busybox-1.18.5/networking/udhcp/socket.c","udhcp_read_interface","1","0","2","const char *, int *, uint32_t *, uint8_t *","true"
"busybox-1.18.5/networking/udhcp/socket.c","udhcp_listen_socket","0","0","0","int , const char *","false"
"busybox-1.18.5/networking/udhcp/static_leases.c","add_static_lease","0","0","0","struct  static_lease   **, uint8_t *, uint32_t ","false"
"busybox-1.18.5/networking/udhcp/static_leases.c","get_static_nip_by_mac","0","0","0","struct  static_lease   *, void *","false"
"busybox-1.18.5/networking/udhcp/static_leases.c","is_nip_reserved","0","0","0","struct  static_lease   *, uint32_t ","false"
"busybox-1.18.5/networking/udhcp/static_leases.c","log_static_leases","0","0","0","struct  static_lease   **","false"
"busybox-1.18.5/networking/vconfig.c","xfind_str","0","0","0","const char *, const char *","false"
"busybox-1.18.5/networking/vconfig.c","vconfig_main","0","0","0","int , char **","false"
"busybox-1.18.5/networking/wget.c","progress_meter","0","0","0","int ","false"
"busybox-1.18.5/networking/wget.c","progress_meter","0","0","0","int ","false"
"busybox-1.18.5/networking/wget.c","strip_ipv6_scope_id","0","0","0","char *","false"
"busybox-1.18.5/networking/wget.c","safe_fread","0","0","0","void *, size_t , FILE *","false"
"busybox-1.18.5/networking/wget.c","safe_fgets","0","0","0","char *, int , FILE *","false"
"busybox-1.18.5/networking/wget.c","base64enc_512","0","0","0","char , const char *","false"
"busybox-1.18.5/networking/wget.c","sanitize_string","0","0","0","char *","false"
"busybox-1.18.5/networking/wget.c","open_socket","0","0","0","len_and_sockaddr *","false"
"busybox-1.18.5/networking/wget.c","ftpcmd","0","0","0","const char *, const char *, FILE *, char *","false"
"busybox-1.18.5/networking/wget.c","parse_url","0","0","0","char *, struct  host_info   *","false"
"busybox-1.18.5/networking/wget.c","gethdr","0","0","0","char *, size_t , FILE *","false"
"busybox-1.18.5/networking/wget.c","prepare_ftp_session","1","4","0","FILE **, struct  host_info   *, len_and_sockaddr *","true"
"busybox-1.18.5/networking/wget.c","retrieve_file_data","3","14","0","FILE *, int ","true"
"busybox-1.18.5/networking/wget.c","wget_main","6","11","3","int , char **","true"
"busybox-1.18.5/networking/zcip.c","pick","0","0","0","void","false"
"busybox-1.18.5/networking/zcip.c","arp","0","0","0","struct  in_addr   , const struct  ether_addr   *, struct  in_addr   ","false"
"busybox-1.18.5/networking/zcip.c","run","0","0","0","char *, const char *, struct  in_addr   *","false"
"busybox-1.18.5/networking/zcip.c","random_delay_ms","0","0","0","unsigned ","false"
"busybox-1.18.5/networking/zcip.c","zcip_main","2","4","0","int , char **","true"
"busybox-1.18.5/printutils/lpd.c","sane","0","0","0","char *","false"
"busybox-1.18.5/printutils/lpd.c","xmalloc_read_stdin","0","0","0","void","false"
"busybox-1.18.5/printutils/lpd.c","lpd_main","1","2","0","int , char *","true"
"busybox-1.18.5/printutils/lpr.c","get_response_or_say_and_die","0","0","0","int , const char *","false"
"busybox-1.18.5/printutils/lpr.c","lpqr_main","1","2","0","int , char *","true"
"busybox-1.18.5/procps/free.c","scale","1","2","0","unsigned long ","true"
"busybox-1.18.5/procps/free.c","free_main","2","5","0","int , char **","true"
"busybox-1.18.5/procps/fuser.c","add_pid","0","0","0","const pid_t ","false"
"busybox-1.18.5/procps/fuser.c","add_inode","0","0","0","const struct  stat   *","false"
"busybox-1.18.5/procps/fuser.c","scan_proc_net","0","0","0","const char *, unsigned ","false"
"busybox-1.18.5/procps/fuser.c","search_dev_inode","0","0","0","const struct  stat   *","false"
"busybox-1.18.5/procps/fuser.c","scan_pid_maps","0","0","0","const char *, pid_t ","false"
"busybox-1.18.5/procps/fuser.c","scan_link","0","0","0","const char *, pid_t ","false"
"busybox-1.18.5/procps/fuser.c","scan_dir_links","0","0","0","const char *, pid_t ","false"
"busybox-1.18.5/procps/fuser.c","scan_proc_pids","0","0","0","void","false"
"busybox-1.18.5/procps/fuser.c","fuser_main","0","0","0","int , char **","false"
"busybox-1.18.5/procps/iostat.c","get_user_hz","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","this_is_smp","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","print_header","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","get_localtime","0","0","0","struct  tm   *","false"
"busybox-1.18.5/procps/iostat.c","print_timestamp","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","get_cpu_statistics","0","0","0","struct  stats_cpu   *","false"
"busybox-1.18.5/procps/iostat.c","get_smp_uptime","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","get_uptime","0","0","0","const struct  stats_cpu   *","false"
"busybox-1.18.5/procps/iostat.c","get_interval","0","0","0","cputime_t , cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","overflow_safe_sub","0","0","0","cputime_t , cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","percent_value","0","0","0","cputime_t , cputime_t , cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","print_stats_cpu_struct","0","0","0","const struct  stats_cpu   *, const struct  stats_cpu   *, cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","print_stats_dev_struct","0","0","0","const struct  stats_dev   *, const struct  stats_dev   *, cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","cpu_report","0","0","0","const struct  stats_cpu   *, const struct  stats_cpu   *, cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","print_devstat_header","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","is_partition","0","0","0","const char *","false"
"busybox-1.18.5/procps/iostat.c","numbers_on_cmdline","0","0","0","int , char *","false"
"busybox-1.18.5/procps/iostat.c","is_dev_in_dlist","0","0","0","const char *","false"
"busybox-1.18.5/procps/iostat.c","do_disk_statistics","0","0","0","cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","dev_report","0","0","0","cputime_t ","false"
"busybox-1.18.5/procps/iostat.c","save_to_devlist","0","0","0","const char *","false"
"busybox-1.18.5/procps/iostat.c","get_number_of_devices","0","0","0","void","false"
"busybox-1.18.5/procps/iostat.c","number_of_ALL_on_cmdline","0","0","0","char **","false"
"busybox-1.18.5/procps/iostat.c","iostat_main","1","0","1","int , char **","true"
"busybox-1.18.5/procps/kill.c","kill_main","2","1","8","int , char **","true"
"busybox-1.18.5/procps/mpstat.c","display_opt","0","0","0","int ","false"
"busybox-1.18.5/procps/mpstat.c","overflow_safe_sub","0","0","0","data_t , data_t ","false"
"busybox-1.18.5/procps/mpstat.c","percent_value","0","0","0","data_t , data_t , data_t ","false"
"busybox-1.18.5/procps/mpstat.c","hz_value","0","0","0","data_t , data_t , data_t ","false"
"busybox-1.18.5/procps/mpstat.c","jiffies_diff","0","0","0","data_t , data_t ","false"
"busybox-1.18.5/procps/mpstat.c","is_cpu_in_bitmap","0","0","0","unsigned ","false"
"busybox-1.18.5/procps/mpstat.c","write_irqcpu_stats","0","0","0","struct  stats_irqcpu   *, int , data_t , int , int , const char *, const char *","false"
"busybox-1.18.5/procps/mpstat.c","get_per_cpu_interval","0","0","0","const struct  stats_cpu   *, const struct  stats_cpu   *","false"
"busybox-1.18.5/procps/mpstat.c","print_stats_cpu_struct","0","0","0","const struct  stats_cpu   *, const struct  stats_cpu   *, data_t ","false"
"busybox-1.18.5/procps/mpstat.c","write_stats_core","0","0","0","int , int , const char *, const char *","false"
"busybox-1.18.5/procps/mpstat.c","write_stats","0","0","0","int ","false"
"busybox-1.18.5/procps/mpstat.c","write_stats_avg","0","0","0","int ","false"
"busybox-1.18.5/procps/mpstat.c","get_cpu_statistics","0","0","0","struct  stats_cpu   *, data_t *, data_t *","false"
"busybox-1.18.5/procps/mpstat.c","get_irqs_from_stat","0","0","0","struct  stats_irq   *","false"
"busybox-1.18.5/procps/mpstat.c","get_irqs_from_interrupts","0","0","0","const char *, struct  stats_irqcpu   *, int , int ","false"
"busybox-1.18.5/procps/mpstat.c","get_uptime","0","0","0","data_t *","false"
"busybox-1.18.5/procps/mpstat.c","get_localtime","0","0","0","struct  tm   *","false"
"busybox-1.18.5/procps/mpstat.c","alarm_handler","0","0","0","int ","false"
"busybox-1.18.5/procps/mpstat.c","main_loop","0","0","0","void","false"
"busybox-1.18.5/procps/mpstat.c","get_hz","0","0","0","void","false"
"busybox-1.18.5/procps/mpstat.c","alloc_struct","0","0","0","int ","false"
"busybox-1.18.5/procps/mpstat.c","print_header","0","0","0","struct  tm   *","false"
"busybox-1.18.5/procps/mpstat.c","get_irqcpu_nr","0","0","0","const char *, int ","false"
"busybox-1.18.5/procps/mpstat.c","mpstat_main","1","0","1","int __attribute__((__unused__)) , char **","true"
"busybox-1.18.5/procps/nmeter.c","reset_outbuf","0","0","0","void","false"
"busybox-1.18.5/procps/nmeter.c","outbuf_count","0","0","0","void","false"
"busybox-1.18.5/procps/nmeter.c","print_outbuf","0","0","0","void","false"
"busybox-1.18.5/procps/nmeter.c","put","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","put_c","0","0","0","char ","false"
"busybox-1.18.5/procps/nmeter.c","put_question_marks","0","0","0","int ","false"
"busybox-1.18.5/procps/nmeter.c","readfile_z","0","0","0","proc_file *, const char *","false"
"busybox-1.18.5/procps/nmeter.c","get_file","0","0","0","proc_file *","false"
"busybox-1.18.5/procps/nmeter.c","read_after_slash","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","vrdval","0","0","0","const char *, const char *, enum conv_type , ullong *, va_list ","false"
"busybox-1.18.5/procps/nmeter.c","rdval","0","0","0","const char *, const char *, ullong *, #VarArgs","false"
"busybox-1.18.5/procps/nmeter.c","rdval_loadavg","0","0","0","const char *, ullong *, #VarArgs","false"
"busybox-1.18.5/procps/nmeter.c","rdval_diskstats","0","0","0","const char *, ullong *","false"
"busybox-1.18.5/procps/nmeter.c","scale","0","0","0","ullong ","false"
"busybox-1.18.5/procps/nmeter.c","collect_literal","0","0","0","s_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_literal","0","0","0","void","false"
"busybox-1.18.5/procps/nmeter.c","init_delay","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","init_cr","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_cpu","0","0","0","cpu_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_cpu","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_int","0","0","0","int_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_int","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_ctx","0","0","0","ctx_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_ctx","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_blk","0","0","0","blk_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_blk","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_thread_nr","0","0","0","fork_stat *","false"
"busybox-1.18.5/procps/nmeter.c","collect_fork","0","0","0","fork_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_fork","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_if","0","0","0","if_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_if","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_mem","0","0","0","mem_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_mem","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_swp","0","0","0","swp_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_swp","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_fd","0","0","0","fd_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_fd","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_time","0","0","0","time_stat *","false"
"busybox-1.18.5/procps/nmeter.c","init_time","0","0","0","const char *","false"
"busybox-1.18.5/procps/nmeter.c","collect_info","0","0","0","s_stat *","false"
"busybox-1.18.5/procps/nmeter.c","nmeter_main","0","0","0","int , char **","false"
"busybox-1.18.5/procps/pgrep.c","act","1","0","1","unsigned , char *, int ","true"
"busybox-1.18.5/procps/pgrep.c","pgrep_main","2","0","3","int , char **","true"
"busybox-1.18.5/procps/pidof.c","pidof_main","3","10","2","int , char **","true"
"busybox-1.18.5/procps/pmap.c","print_smaprec","0","0","0","struct  smaprec   *, void *","false"
"busybox-1.18.5/procps/pmap.c","procps_get_maps","1","2","0","pid_t , unsigned ","true"
"busybox-1.18.5/procps/pmap.c","pmap_main","0","0","0","int , char **","false"
"busybox-1.18.5/procps/powertop.c","reset_term","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","sig_handler","0","0","0","int ","false"
"busybox-1.18.5/procps/powertop.c","write_str_to_file","0","0","0","const char *, const char *","false"
"busybox-1.18.5/procps/powertop.c","clear_lines","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","update_lines_cumulative_count","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","line_compare","0","0","0","const void *, const void *","false"
"busybox-1.18.5/procps/powertop.c","sort_lines","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","read_cstate_counts","0","0","0","ullong *, ullong *","false"
"busybox-1.18.5/procps/powertop.c","save_line","0","0","0","const char *, int ","false"
"busybox-1.18.5/procps/powertop.c","is_hpet_irq","0","0","0","const char *","false"
"busybox-1.18.5/procps/powertop.c","save_irq_count","0","0","0","int , ullong ","false"
"busybox-1.18.5/procps/powertop.c","process_irq_counts","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","process_timer_stats","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","show_timerstats","0","0","0","void","false"
"busybox-1.18.5/procps/powertop.c","powertop_main","1","12","0","int __attribute__((__unused__)) , char __attribute__((__unused__)) **","true"
"busybox-1.18.5/procps/ps.c","find_elf_note","0","0","0","ptrdiff_t ","false"
"busybox-1.18.5/procps/ps.c","get_HZ_by_waiting","0","0","0","void","false"
"busybox-1.18.5/procps/ps.c","get_HZ_by_waiting","0","0","0","void","false"
"busybox-1.18.5/procps/ps.c","func_user","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","ps_main","8","26","1","int , char **","true"
"busybox-1.18.5/procps/ps.c","get_kernel_HZ","0","0","0","void","false"
"busybox-1.18.5/procps/ps.c","func_user","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_group","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_comm","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_args","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_pid","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_ppid","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_pgid","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","put_lu","0","0","0","char *, int , unsigned long ","false"
"busybox-1.18.5/procps/ps.c","func_vsz","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_rss","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_tty","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_rgroup","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_ruser","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_nice","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_etime","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_time","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","func_label","0","0","0","char *, int , const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","new_out_t","0","0","0","void","false"
"busybox-1.18.5/procps/ps.c","find_out_spec","0","0","0","const char *","false"
"busybox-1.18.5/procps/ps.c","parse_o","0","0","0","char *","false"
"busybox-1.18.5/procps/ps.c","alloc_line_buffer","5","1","0","void","true"
"busybox-1.18.5/procps/ps.c","format_header","0","0","0","void","false"
"busybox-1.18.5/procps/ps.c","format_process","0","0","0","const procps_status_t *","false"
"busybox-1.18.5/procps/ps.c","ps_main","6","9","0","int , char **","true"
"busybox-1.18.5/procps/renice.c","renice_main","1","2","0","int , char **","true"
"busybox-1.18.5/procps/smemcap.c","writeheader","0","0","0","const char *, struct  stat   *, int ","false"
"busybox-1.18.5/procps/smemcap.c","archivefile","0","0","0","const char *","false"
"busybox-1.18.5/procps/smemcap.c","archivejoin","0","0","0","const char *, const char *","false"
"busybox-1.18.5/procps/smemcap.c","smemcap_main","1","0","1","int , char **","true"
"busybox-1.18.5/procps/sysctl.c","sysctl_dots_to_slashes","0","0","0","char *","false"
"busybox-1.18.5/procps/sysctl.c","sysctl_act_on_setting","0","0","0","char *","false"
"busybox-1.18.5/procps/sysctl.c","sysctl_act_recursive","0","0","0","const char *","false"
"busybox-1.18.5/procps/sysctl.c","sysctl_handle_preload_file","1","0","1","const char *","true"
"busybox-1.18.5/procps/sysctl.c","sysctl_main","0","0","0","int , char **","false"
"busybox-1.18.5/procps/top.c","pid_sort","0","0","0","top_status_t *, top_status_t *","false"
"busybox-1.18.5/procps/top.c","mem_sort","0","0","0","top_status_t *, top_status_t *","false"
"busybox-1.18.5/procps/top.c","pcpu_sort","0","0","0","top_status_t *, top_status_t *","false"
"busybox-1.18.5/procps/top.c","time_sort","0","0","0","top_status_t *, top_status_t *","false"
"busybox-1.18.5/procps/top.c","mult_lvl_cmp","0","0","0","void *, void *","false"
"busybox-1.18.5/procps/top.c","read_cpu_jiffy","3","2","0","FILE *, jiffy_counts_t *","true"
"busybox-1.18.5/procps/top.c","get_jiffy_counts","3","4","0","void","true"
"busybox-1.18.5/procps/top.c","do_stats","0","0","0","void","false"
"busybox-1.18.5/procps/top.c","fmt_100percent_8","0","0","0","char , unsigned , unsigned ","false"
"busybox-1.18.5/procps/top.c","display_cpus","3","89","0","int , char *, int *","true"
"busybox-1.18.5/procps/top.c","display_header","1","2","0","int , int *","true"
"busybox-1.18.5/procps/top.c","display_process_list","5","38","0","int , int ","true"
"busybox-1.18.5/procps/top.c","clearmems","0","0","0","void","false"
"busybox-1.18.5/procps/top.c","reset_term","5","1","1","void","true"
"busybox-1.18.5/procps/top.c","sig_catcher","0","0","0","int ","false"
"busybox-1.18.5/procps/top.c","topmem_sort","0","0","0","char *, char *","false"
"busybox-1.18.5/procps/top.c","display_topmem_header","0","0","0","int , int *","false"
"busybox-1.18.5/procps/top.c","ulltoa6_and_space","0","0","0","unsigned long long , char ","false"
"busybox-1.18.5/procps/top.c","display_topmem_process_list","0","0","0","int , int ","false"
"busybox-1.18.5/procps/top.c","top_main","7","54","0","int , char **","true"
"busybox-1.18.5/procps/uptime.c","uptime_main","0","0","0","int , char **","false"
"busybox-1.18.5/procps/watch.c","watch_main","0","0","0","int , char **","false"
"busybox-1.18.5/runit/chpst.c","edir","0","0","0","const char *","false"
"busybox-1.18.5/runit/chpst.c","limit","0","0","0","int , long ","false"
"busybox-1.18.5/runit/chpst.c","chpst_main","5","7","4","int , char **","true"
"busybox-1.18.5/runit/runsv.c","gettimeofday_ns","0","0","0","struct  timespec   *","false"
"busybox-1.18.5/runit/runsv.c","gettimeofday_ns","0","0","0","struct  timespec   *","false"
"busybox-1.18.5/runit/runsv.c","fatal2_cannot","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/runsv.c","fatal_cannot","0","0","0","const char *","false"
"busybox-1.18.5/runit/runsv.c","fatal2x_cannot","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/runsv.c","warn_cannot","0","0","0","const char *","false"
"busybox-1.18.5/runit/runsv.c","s_child","0","0","0","int ","false"
"busybox-1.18.5/runit/runsv.c","s_term","0","0","0","int ","false"
"busybox-1.18.5/runit/runsv.c","bb_stpcpy","0","0","0","char *, const char *","false"
"busybox-1.18.5/runit/runsv.c","open_trunc_or_warn","0","0","0","const char *","false"
"busybox-1.18.5/runit/runsv.c","update_status","0","0","0","struct  svdir   *","false"
"busybox-1.18.5/runit/runsv.c","custom","0","0","0","struct  svdir   *, char ","false"
"busybox-1.18.5/runit/runsv.c","stopservice","0","0","0","struct  svdir   *","false"
"busybox-1.18.5/runit/runsv.c","startservice","0","0","0","struct  svdir   *","false"
"busybox-1.18.5/runit/runsv.c","ctrl","0","0","0","struct  svdir   *, char ","false"
"busybox-1.18.5/runit/runsv.c","runsv_main","0","0","0","int , char **","false"
"busybox-1.18.5/runit/runsvdir.c","fatal2_cannot","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/runsvdir.c","warn3x","0","0","0","const char *, const char *, const char *","false"
"busybox-1.18.5/runit/runsvdir.c","warn2_cannot","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/runsvdir.c","warnx","0","0","0","const char *","false"
"busybox-1.18.5/runit/runsvdir.c","runsv","0","0","0","const char *","false"
"busybox-1.18.5/runit/runsvdir.c","do_rescan","0","0","0","void","false"
"busybox-1.18.5/runit/runsvdir.c","runsvdir_main","1","7","0","int , char **","true"
"busybox-1.18.5/runit/sv.c","fatal_cannot","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","out","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/sv.c","fail","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","failx","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","warn","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","ok","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","svstatus_get","0","0","0","void","false"
"busybox-1.18.5/runit/sv.c","svstatus_print","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","status","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","checkscript","0","0","0","void","false"
"busybox-1.18.5/runit/sv.c","check","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","control","0","0","0","const char *","false"
"busybox-1.18.5/runit/sv.c","sv_main","0","0","0","int , char **","false"
"busybox-1.18.5/runit/svlogd.c","fatalx","0","0","0","const char *","false"
"busybox-1.18.5/runit/svlogd.c","warn","0","0","0","const char *","false"
"busybox-1.18.5/runit/svlogd.c","warn2","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/svlogd.c","warnx","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/svlogd.c","pause_nomem","0","0","0","void","false"
"busybox-1.18.5/runit/svlogd.c","pause1cannot","0","0","0","const char *","false"
"busybox-1.18.5/runit/svlogd.c","pause2cannot","0","0","0","const char *, const char *","false"
"busybox-1.18.5/runit/svlogd.c","wstrdup","0","0","0","const char *","false"
"busybox-1.18.5/runit/svlogd.c","pmatch","0","0","0","const char *, const char *, unsigned ","false"
"busybox-1.18.5/runit/svlogd.c","fmt_time_human_30nul","0","0","0","char *","false"
"busybox-1.18.5/runit/svlogd.c","fmt_time_bernstein_25","0","0","0","char *","false"
"busybox-1.18.5/runit/svlogd.c","processorstart","0","0","0","struct  logdir   *","false"
"busybox-1.18.5/runit/svlogd.c","processorstop","0","0","0","struct  logdir   *","false"
"busybox-1.18.5/runit/svlogd.c","rmoldest","0","0","0","struct  logdir   *","false"
"busybox-1.18.5/runit/svlogd.c","rotate","0","0","0","struct  logdir   *","false"
